,text,name,year,x,y,labels,kw,score
6603,accintal arding checking events classified renewed voluntary compliance type significance based management system previously governance strategic guilines estimate possible impact endowed three related central functions en matrices tools able increase safe sensitive targets ystems even policy extra checking site protected areas well en risk ,enel,2018,7.636879,-0.21420136,683,view compliance department,2.4150341344577455e-05
6604, context envisioned application accordance national regulations,enel,2018,7.712144,-0.20455202,683,view compliance department,2.4150341344577455e-05
6605,award writt compliance offers developing procedure designed guarantee guidelines defined approaches together,enel,2018,7.733264,-0.34746233,683,view compliance department,2.4150341344577455e-05
6606,measures entered force july organisations regulations taking immediate effect world,enel,2019,7.7171197,-0.25439924,683,view compliance department,2.4150341344577455e-05
6607,annual compliance suppliers expectations terms present extension cover entire updating action plan development innovative technologies management environmental impacts due perimeter,enel,2019,7.573649,-0.15347803,683,view compliance department,2.4150341344577455e-05
6608,compliance legal obligations distribution networks,enel,2019,7.628482,-0.38511002,683,view compliance department,2.4150341344577455e-05
6609,compliance legal obligations distribution networks,enel,2019,7.6377177,-0.39850733,683,view compliance department,2.4150341344577455e-05
6610,ongoing monitoring regulatory developments international level ensured thanks operations relevant company functions,enel,2019,7.571268,-0.09975838,683,view compliance department,2.4150341344577455e-05
6611,duct report management process governed implementation mechanisms describe control policy management anonymous designed ensure compliance code reports reiterates continuous improvement,enel,2019,7.8474293,-0.27354684,683,view compliance department,2.4150341344577455e-05
6612, groups companies supplements compliance programmes adopted companies compliance local regulations,enel,2019,7.7792244,-0.39509523,683,view compliance department,2.4150341344577455e-05
6613, compliance update anti continuous updating improvement corruption successful compliance program maintenance management system passing surveillance management systems certification,eni,2020,7.6950426,-0.4738677,683,view compliance department,2.4150341344577455e-05
6614,addition companies holds interest encouraged comply s adopting maintaining adequate internal control system consistent relevant laws,eni,2020,7.5094523,0.047590464,683,view compliance department,2.4150341344577455e-05
6615, relationship managed compliance international local regulations involve consult,eni,2020,7.686223,-0.3178708,683,view compliance department,2.4150341344577455e-05
6616,amount may required regulations issued ,tim,2020,7.7649994,-0.24934135,683,view compliance department,2.4150341344577455e-05
6617, point view compliance department assigned group compliance officer compliance function role preventing corruption responsible implementing management system company generally compliance requirements,tim,2020,7.6956654,-0.40860268,683,view compliance department,2.4150341344577455e-05
6618,steering committee also assigned general responsibility compliance management system,tim,2020,7.7057657,-0.36473936,683,view compliance department,2.4150341344577455e-05
6619,every two three months compliance department sends first second reporting levels report containing main regulatory legal novelties also bodies,tim,2020,7.8953247,-0.3576716,683,view compliance department,2.4150341344577455e-05
6620,well competition authority regulations,tim,2020,7.805259,-0.34227055,683,view compliance department,2.4150341344577455e-05
6621,company assesses compliance issues prevent risks prevent instances ,tim,2020,7.582084,-0.35529566,683,view compliance department,2.4150341344577455e-05
6622,great deal progress also made documentation front regulatory published,tim,2020,8.028248,-0.3800726,683,view compliance department,2.4150341344577455e-05
6623,committee compliance department keeps implementation actions required full alignment departments form namely legal regulatory institutional press relations business support officer chief technology information officer chief revenue officer human resources ,tim,2020,7.7373905,-0.40759262,683,view compliance department,2.4150341344577455e-05
6624, body established provisions art,tim,2020,9.030463,-0.9760982,683,view compliance department,2.4150341344577455e-05
6625, administrative separation retail departments year external body ensures compliance principles equal treatment established current regulatory provisions particular resolution cons,tim,2020,7.7216606,-0.22706115,683,view compliance department,2.4150341344577455e-05
6626,european commission several national competition authorities including expressed efforts made companies decide adopt effective compliance program,tim,2020,7.86267,-0.56974065,683,view compliance department,2.4150341344577455e-05
6627, assessed need integrate compliance program following official indications october,tim,2020,7.9070573,-0.28923252,683,view compliance department,2.4150341344577455e-05
6628,october published guidelines assess compliance programs procedures,tim,2020,7.763174,-0.2640313,683,view compliance department,2.4150341344577455e-05
6629, compliance activities designed prepared implemented support external piper global law firm certified,tim,2020,7.729257,-0.22635803,683,view compliance department,2.4150341344577455e-05
6630,amount may required regulations issued ,tim,2021,7.773234,-0.24911377,683,view compliance department,2.4150341344577455e-05
6631, point view compliance department assigned group compliance attributed compliance function role preventing corruption responsible implementing group statement governance monitoring management system company generally standard requirements,tim,2021,7.724819,-0.36561966,683,view compliance department,2.4150341344577455e-05
6632,steering committee also assigned implementing compliance management system,tim,2021,7.7179914,-0.38542506,683,view compliance department,2.4150341344577455e-05
6633,periodically compliance department sends first second reporting levels summary containing main regulatory legal changes also entities,tim,2021,7.8854504,-0.36172518,683,view compliance department,2.4150341344577455e-05
6634,assessing compliance positive impact implementation albeit new equivalence model ,tim,2021,7.6102858,-0.37615612,683,view compliance department,2.4150341344577455e-05
6635,particular committee established compliance senior management provides pursuing conformity objectives,tim,2021,7.7062917,-0.39912868,683,view compliance department,2.4150341344577455e-05
6636,committee compliance department keeps implementation actions required full alignment departments form namely legal regulatory institutional press relations business support officer chief technology information officer chief revenue officer human resources ,tim,2021,7.7176423,-0.41116446,683,view compliance department,2.4150341344577455e-05
6637, body established provisions art,tim,2021,9.021309,-0.96579564,683,view compliance department,2.4150341344577455e-05
6638, administrative separation retail departments every year external body ensures compliance principles equal treatment established current regulatory provisions particular resolution cons,tim,2021,7.670368,-0.2405451,683,view compliance department,2.4150341344577455e-05
6639,european commission number national competition authorities including approval efforts made companies decide adopt effective compliance program,tim,2021,7.895212,-0.5406593,683,view compliance department,2.4150341344577455e-05
6640,indeed october authority published guidelines assessment compliance programs within ,tim,2021,7.8188076,-0.24379264,683,view compliance department,2.4150341344577455e-05
6641,context view ensuring continuous update compliance program new senior managers prepared planned held,tim,2021,7.7687664,-0.2847145,683,view compliance department,2.4150341344577455e-05
6642,occur company departments assigned deal relevant compliance matters,tim,2021,7.647614,-0.34844357,683,view compliance department,2.4150341344577455e-05
6643,new challenges must institutions authorities businesses able interpret,eni,2019,7.843024,-1.046781,683,view compliance department,2.4150341344577455e-05
6644,reason company committed ensuring activities always carried international agreements standards compliance national laws regulations policies,eni,2019,7.59885,-0.31795156,683,view compliance department,2.4150341344577455e-05
6645,compliance international regulations,generali,2017,7.70726,-0.3004884,683,view compliance department,2.4150341344577455e-05
6646,report drafted compliance currently effective regulations including legislative decree leg,generali,2017,7.999883,-0.41100854,683,view compliance department,2.4150341344577455e-05
6647,identified risk risk run business compliance law internal regulations codes closely monitor evolution regulatory environment legislators institutions,generali,2017,7.508117,-0.22074881,683,view compliance department,2.4150341344577455e-05
6648, committee named responsible analysis reported compliance rate committee retains task supporting groups principles,generali,2017,7.6713552,-0.28613764,683,view compliance department,2.4150341344577455e-05
6649,important items assisted risk control committee data quality documentation uses model ongoing appropriateness design validated accordingly,generali,2017,7.418766,0.42190236,683,view compliance department,2.4150341344577455e-05
6650,provisions accounted local compliance ,generali,2017,7.7798004,-0.24368633,683,view compliance department,2.4150341344577455e-05
6651,evidence nonconformity implementing regulation issued provisions governing preparation ,generali,2017,7.8516235,-0.35231483,683,view compliance department,2.4150341344577455e-05
6652, point view compliance department assigned group compliance officer compliance function role preventing corruption responsible implementing monitoring system company generally compliance standard requirements,tim,2019,7.7374277,-0.33334774,683,view compliance department,2.4150341344577455e-05
6653,moreover steering committee assigned general responsibility implementing compliance management system,tim,2019,7.702793,-0.3697878,683,view compliance department,2.4150341344577455e-05
6654,every two three months compliance department sends first second reporting levels containing main regulatory legal novelties also responsibilities bodies,tim,2019,7.850545,-0.32019925,683,view compliance department,2.4150341344577455e-05
6655,well regulations specific provisions aimed personnel,tim,2019,7.7990003,-0.33416274,683,view compliance department,2.4150341344577455e-05
6656, body established compliance provisions art,tim,2019,8.97387,-0.9682774,683,view compliance department,2.4150341344577455e-05
6657,within committee compliance department continues tasked carrying actions necessary departments involved issue,tim,2019,7.737581,-0.40347722,683,view compliance department,2.4150341344577455e-05
6658,assessment performed periodically verify compliance policies,tim,2018,7.947134,-0.23273829,683,view compliance department,2.4150341344577455e-05
6659, body established provisions art,tim,2018,9.024961,-0.96954453,683,view compliance department,2.4150341344577455e-05
6660,since compliance program implemented dedicated organisational structure unit contractual system providing specialist assistance subsidiaries,eni,2018,7.679533,-0.2811706,683,view compliance department,2.4150341344577455e-05
6661, anti order prevent possible critical situations compliance program among things performance due diligence risk order assess integrity professional reputation,eni,2018,7.6233916,-0.29055145,683,view compliance department,2.4150341344577455e-05
6662,addressed policies funds regulations fully committed reporting member state level,enel,2021,8.158006,0.11864922,683,view compliance department,2.4150341344577455e-05
6663,compliance national value networking among regulations,enel,2021,7.707515,-0.38690308,683,view compliance department,2.4150341344577455e-05
6664, include standards taking consideration possible essential way conduct business,enel,2021,7.3673997,-0.18311888,683,view compliance department,2.4150341344577455e-05
6665,ensuring annual compliance extension entire scope groups ,enel,2021,7.586347,-0.2583407,683,view compliance department,2.4150341344577455e-05
6666,discharge always takes place downstream treat national regulations operating permits,enel,2021,7.979002,-0.33205047,683,view compliance department,2.4150341344577455e-05
6667, policies guidelines compliance nation directors control risks committee international regulations engineering support bodies ,enel,2021,7.6722245,-0.1844801,683,view compliance department,2.4150341344577455e-05
6668,ongoing monitoring legislative regulatory developments local international levels guaranteed operations specific company functions relation matters,enel,2021,7.566868,-0.09153452,683,view compliance department,2.4150341344577455e-05
6669,system national compliance models adopted group compliance programs including code accordance local regulations,enel,2021,7.7113886,-0.3575418,683,view compliance department,2.4150341344577455e-05
6670,compliance programs adopted management system based compliance local regulations,enel,2021,7.723013,-0.37266222,683,view compliance department,2.4150341344577455e-05
6671,critical wellbeing fully committed reporting addressed policies funds regulations article taxonomy regulation member state level,enel,2021,8.353777,0.27546075,683,view compliance department,2.4150341344577455e-05
6672, directors appropriately interpreted integrated provisions art,enel,2021,8.996763,-0.955803,683,view compliance department,2.4150341344577455e-05
6673, carried following criteria following technical screening delegated act namely eight countries ,enel,2021,7.717439,-0.27925524,683,view compliance department,2.4150341344577455e-05
6674, compliance national legislation,enel,2020,7.783305,-0.38836986,683,view compliance department,2.4150341344577455e-05
6675,various functions business lines countries group challenges launched also manages innovation activities conformity regulations currently force platform platforms example compliance programs,enel,2020,9.099749,4.2348833,683,view compliance department,2.4150341344577455e-05
6676,maximum protection anyone working regulatory compliance,enel,2020,7.682245,-0.3849028,683,view compliance department,2.4150341344577455e-05
6677,tasks include adoption compliance local regulations,enel,2020,7.890483,-0.23218082,683,view compliance department,2.4150341344577455e-05
6678,applicable legal regulatory requirements,enel,2020,7.7420764,-0.17885187,683,view compliance department,2.4150341344577455e-05
6679,analysing assessing identification criteria reporting scope characteristics extent necessary enable understanding groups check compliance decree,enel,2020,8.011318,-0.27826354,683,view compliance department,2.4150341344577455e-05
6680,accordance performance effective regulations,generali,2018,7.7952423,-0.29968604,683,view compliance department,2.4150341344577455e-05
6681,report drafted compliance currently effective regulations leg,generali,2018,7.829011,-0.3583938,683,view compliance department,2.4150341344577455e-05
6682,subject aspects evaluate degree reported compliance rate involvement issuing companies groups principles,generali,2018,7.7062316,-0.26587418,683,view compliance department,2.4150341344577455e-05
6683,correctness corporate monitors compliance processes regulations departments whose autonomy ensured risks compliance correspondence ,tim,2017,7.582764,-0.29230914,683,view compliance department,2.4150341344577455e-05
6684,report drafted compliance currently effective regulations,generali,2019,7.8785563,-0.3335526,683,view compliance department,2.4150341344577455e-05
6685,continuously monitoring national international regulatory system also legislators institutions order assess opportunities exposure risk take prompt measures adequately manage,generali,2019,7.5505567,-0.085231654,683,view compliance department,2.4150341344577455e-05
6686,regulatory complexity need integrated governance faced increasingly interconnected inter exter consequences systems global expansion negative capitals result organ economy phenomena production laws business activities outputs,generali,2019,7.357842,-0.009989611,683,view compliance department,2.4150341344577455e-05
6687,please refer chapter regulatory compliance need notes alternative performance integration simplification governance information,generali,2019,7.4119263,-0.07798109,683,view compliance department,2.4150341344577455e-05
6688,since regulatory system policies rule governance regulations,eni,2017,7.3934894,-0.031372756,683,view compliance department,2.4150341344577455e-05
6689,monitoring assessment actions carried resettlement results,eni,2017,8.818093,1.784833,683,view compliance department,2.4150341344577455e-05
6690,system based compliance programs national international levels,enel,2017,7.695486,-0.32664478,683,view compliance department,2.4150341344577455e-05
6691,compliance models may group companies accordance regulations,enel,2017,7.690209,-0.3205559,683,view compliance department,2.4150341344577455e-05
6692,group level compliance policies ,enel,2017,7.7056155,-0.2774807,683,view compliance department,2.4150341344577455e-05
6693,currently effective regulations,generali,2021,7.840977,-0.30957127,683,view compliance department,2.4150341344577455e-05
6694, developments national international regulatory system also talking legislators order assess new business opportunities exposure risk measures adequately manage,generali,2021,7.5106072,-0.10144797,683,view compliance department,2.4150341344577455e-05
6695,therefore social costs guaranteeing regulatory compliance need greater products respond needs specific categories simplification governance systems increasing,generali,2021,7.3415318,-0.04051282,683,view compliance department,2.4150341344577455e-05
6696,currently effective regulations,generali,2020,7.850669,-0.32559988,683,view compliance department,2.4150341344577455e-05
6697, developments national international regulatory system also talking legislators order assess new business opportunities exposure risk measures adequately manage,generali,2020,7.4949102,-0.0922815,683,view compliance department,2.4150341344577455e-05
6698,compliance compliance function responsible assessing adequacy efficncy procedures processes polics organisation according approach goal preventing compliance risk ,unipolsai,2017,7.6626835,-0.4124038,683,view compliance department,2.4150341344577455e-05
6699,compliance function operates constantly identifying applicable legal regulations evaluation impact corporate processes assessing adequacy effectiveness measures adopted prevent compliance risk recommending organisational procedural changes aimed ensuring risk effectively monitored assessing adequacy organisational adjustments ,unipolsai,2017,7.658704,-0.36567476,683,view compliance department,2.4150341344577455e-05
6700,part operations compliance function performs ante post assessments,unipolsai,2017,7.726321,-0.22127067,683,view compliance department,2.4150341344577455e-05
6701, hand check level compliance procedures processes policies internal applicable regulations well compliance risk,unipolsai,2017,7.6927357,-0.002464302,683,view compliance department,2.4150341344577455e-05
6702,compliance function provides ongoing advice top management corporate departments issues ,unipolsai,2017,7.71136,-0.3422593,683,view compliance department,2.4150341344577455e-05
6703,adherence integrity corporate conduct also ensured compliance activities focused control risk relation laundering financing embargo management,intesa,2017,7.6003103,-0.44925562,683,view compliance department,2.4150341344577455e-05
6704,similarly innovative launch new business enter new markets assessed advance ensure substantive internal external regulations,intesa,2017,7.513927,-0.15128168,683,view compliance department,2.4150341344577455e-05
6705,activities promoted cultural sphere subject constant monitoring also market regularly assess compliance objectives including concerning risk,intesa,2017,7.700396,0.018422773,683,view compliance department,2.4150341344577455e-05
6706,guidelines developed according specific nature production model basis roles figures paths relative indemnities adapted compliance indications business plan,intesa,2017,7.479631,-0.046712823,683,view compliance department,2.4150341344577455e-05
6707, used indicated municipal regulations,intesa,2017,7.7760353,-0.24320325,683,view compliance department,2.4150341344577455e-05
6708,compliance principles verified external research analysis company,intesa,2017,7.742269,-0.17144863,683,view compliance department,2.4150341344577455e-05
6709,case countries government bonds group believes unsustainable invest government securities countries serious violations human rights predatory policies respect environmental resources impact,unipolsai,2020,7.2977767,6.254321,439,bond green bond,1.6299116312919909e-06
6710, sustainability september issued first green bond senior unsecured bond amount compliant green bond framework maturing september,unipolsai,2020,7.2311296,6.285427,439,bond green bond,1.6299116312919909e-06
6711,november issued second green bond nominal amount reaching total group,unipolsai,2020,7.2857456,6.330745,439,bond green bond,1.6299116312919909e-06
6712,first green bond report green bond mix updated guidelines investment carbon footprint climate investor call action action investments per creation team first amongst insurance companies,unipolsai,2021,7.2149596,6.253568,439,bond green bond,1.6299116312919909e-06
6713,case countries government bonds group believes unsustainable invest government securities countries serious violations human rights predatory policies respect environmental resources impact,unipolsai,2021,7.287235,6.240127,439,bond green bond,1.6299116312919909e-06
6714,green bond portion exposure identified stage identification considered eligible taking account relevant eligible according approach bonds,unipolsai,2021,7.2552176,6.305425,439,bond green bond,1.6299116312919909e-06
6715, select bonds mainly investment grade using criteria defined green bond order support growth environmental investments,intesa,2018,7.190002,6.2067943,439,bond green bond,1.6299116312919909e-06
6716, fund absolute green bonds global impact november asset management company drafted first global impact report regarding fund absolute green bonds details results quantitative impact analysis contribution sustainable development goals ,intesa,2018,7.2324224,6.2888236,439,bond green bond,1.6299116312919909e-06
6717,first issued european investment bank green bonds traditional bonds terms contractual terms must respect specific requirements terms use funds green projects transparency reporting use proceeds,intesa,2018,7.1671267,6.3375716,439,bond green bond,1.6299116312919909e-06
6718,commitments undertaken defined set guidelines green bond green bond principles voluntary protocol promotes transparency involves environmental projects receive funds,intesa,2018,7.21361,6.2473187,439,bond green bond,1.6299116312919909e-06
6719,june following annual reporting commitment published first green use green bond proceeds associated environmental benefits,intesa,2018,7.234097,6.2829742,439,bond green bond,1.6299116312919909e-06
6720,report also includes certification auditing company second party opinion bond performance assessment obtained highest score excellent,intesa,2018,7.294008,6.319277,439,bond green bond,1.6299116312919909e-06
6721,environmental targets green bonds ,intesa,2018,7.221532,6.222792,439,bond green bond,1.6299116312919909e-06
6722,first million sustainability bond successfully placed november dedicated circular enomy following green bond issued million euro entirely allocated funding projects allowed annual saving tonnes emissions,intesa,2019,7.2045364,6.1941986,439,bond green bond,1.6299116312919909e-06
6723,proceeds million green bond issued,intesa,2019,7.2240877,6.2555385,439,bond green bond,1.6299116312919909e-06
6724, fund absolute green bonds global impact report september asset management company drafted third global impact report regarding fund absolute green bonds details results quantitative impact analysis contribution ,intesa,2019,7.2372484,6.291851,439,bond green bond,1.6299116312919909e-06
6725,commitments undertaken defined within guidelines green bond framework green bond principles international capital markets association verified research analysis company,intesa,2019,7.202323,6.2571487,439,bond green bond,1.6299116312919909e-06
6726,june following annual ng commitment published second green bond use green bond proceeds associated environmental benefits,intesa,2019,7.244362,6.2891345,439,bond green bond,1.6299116312919909e-06
6727,report also includes auditing company second party opinion bond issue robust performance assessment obtained highest score excellent,intesa,2019,7.2876887,6.3326836,439,bond green bond,1.6299116312919909e-06
6728,framework prepared line international standards drawn green bond principles social bond principles sustainability ,intesa,2019,7.241519,6.256777,439,bond green bond,1.6299116312919909e-06
6729,thanks issue green bond ratio percentage outstanding green bonds end total amount outstanding senior preferred covered bonds intended institutional moving average equal,intesa,2019,7.2393565,6.2913866,439,bond green bond,1.6299116312919909e-06
6730,particular interest issue green bonds,intesa,2019,7.247267,6.2746224,439,bond green bond,1.6299116312919909e-06
6731, expanded april diversity july last issue green bonds stood billion euro climate change november agribusiness green bond ratio,intesa,2021,7.197865,6.2519693,439,bond green bond,1.6299116312919909e-06
6732,march saw publication new green bond report proceeds four green bonds issued date benefits portfolio level green categories million tonnes emissions avoided total,intesa,2021,7.262007,6.3276815,439,bond green bond,1.6299116312919909e-06
6733,former former active ownership former sustainable investments fund absolute green bonds global impact report june asset management company drafted global impact report regarding green bonds details results quantitative impact analysis ,intesa,2021,7.2318463,6.288371,439,bond green bond,1.6299116312919909e-06
6734,noted thanks fund absolute green bonds ranked first investing awards best investment fund category also received award partners champions,intesa,2021,7.242958,6.2705646,439,bond green bond,1.6299116312919909e-06
6735,first issue million euro green bond connected environmental sustainability projects,intesa,2021,7.201601,6.187224,439,bond green bond,1.6299116312919909e-06
6736,commitments undertaken defined guidelines green bond framework green bond principles international capital markets association confirmed audit performed external research analysis company,intesa,2021,7.2087054,6.2417912,439,bond green bond,1.6299116312919909e-06
6737,green bond second party opinion bond issue robust performance assessment awarded highest score excellent,intesa,2021,7.29693,6.323159,439,bond green bond,1.6299116312919909e-06
6738,second green bond also obtained opinion ued,intesa,2021,7.2422886,6.279199,439,bond green bond,1.6299116312919909e-06
6739,march group winner environmental finance bond awards issuing green bond focused circular economy,intesa,2021,7.2205215,6.2445836,439,bond green bond,1.6299116312919909e-06
6740,start published new green social sustainability bond green bond principles sustainability bond guidelines social bond principles establishes list eligible categories green social funding proceeds issues may used,intesa,2021,7.2442493,6.246246,439,bond green bond,1.6299116312919909e-06
6741,march placed new green bond face value billion euro aligned new framework,intesa,2021,7.2296934,6.2273307,439,bond green bond,1.6299116312919909e-06
6742,green bond obtained second party ued,intesa,2021,7.2508574,6.2607017,439,bond green bond,1.6299116312919909e-06
6743,thanks recent issue green bond ratio percentage outstanding green bonds year total amount outstanding senior preferred senior non preferred covered institutional investors moving average equal,intesa,2021,7.2482595,6.280654,439,bond green bond,1.6299116312919909e-06
6744,march new green bond report four green bonds issued far published,intesa,2021,7.2629447,6.3261485,439,bond green bond,1.6299116312919909e-06
6745,principles responsible annually publishes green ,intesa,2021,7.19993,6.234969,439,bond green bond,1.6299116312919909e-06
6746,environmental finance bond awards award innovation among winners use proceeds sustainability bond issued,intesa,2020,7.204632,6.228776,439,bond green bond,1.6299116312919909e-06
6747,december published first report proceeds million euro green bond issued circular enomy fully allocated first year savings tonnes emissions rresponding tonnes per million euro,intesa,2020,7.214848,6.254837,439,bond green bond,1.6299116312919909e-06
6748, fund absolute green bonds global impact report june asset management company drafted global impact report regarding green bonds details results quantitative impact analysis ,intesa,2020,7.263798,6.3261504,439,bond green bond,1.6299116312919909e-06
6749,commitments undertaken defined green bond framework line green bond principles international association confirmed independent audit performed external research company,intesa,2020,7.23356,6.270165,439,bond green bond,1.6299116312919909e-06
6750,june published third annual green bond report proceeds green bond associated environmental benefits,intesa,2020,7.254712,6.306356,439,bond green bond,1.6299116312919909e-06
6751,report also includes auditing company second party opinion bond issue robust assessment obtained highest score excellent,intesa,2020,7.3043942,6.3198247,439,bond green bond,1.6299116312919909e-06
6752,december published first report use green bond focused circular economy fully allocated first year,intesa,2020,7.246525,6.2808228,439,bond green bond,1.6299116312919909e-06
6753,thanks issue green bond ratio percentage outstanding green bonds end total amount outstanding senior preferred covered bonds intended institutional investors environment climate change moving average equal,intesa,2020,7.2323303,6.2832723,439,bond green bond,1.6299116312919909e-06
6754,march group winner environmental finance bond issuing green bond focused circular economy,intesa,2020,7.2168965,6.164912,439,bond green bond,1.6299116312919909e-06
6755,end launched formula green transactions ,intesa,2020,7.1553473,5.5486655,439,bond green bond,1.6299116312919909e-06
6756,cotries government bonds excluded study series indicators cover three dimensions insufficient regard principles global compact,unipolsai,2019,7.2349997,6.2751503,439,bond green bond,1.6299116312919909e-06
6757,cotries government bonds excluded study series indicators demonstrate insufficient regard principles global compact,unipolsai,2018,7.2349095,6.2735505,439,bond green bond,1.6299116312919909e-06
6758,details reporting see chapter green bond report,enel,2018,7.278186,6.332817,439,bond green bond,1.6299116312919909e-06
6759,pledge signed late nine companies committed supporting green bonds market another european corporate majors met paris create corporate forum finance,enel,2018,7.2155395,6.270003,439,bond green bond,1.6299116312919909e-06
6760, also member issuer green bond principles social bond principles international capital market association since,enel,2018,7.2343936,6.242113,439,bond green bond,1.6299116312919909e-06
6761,grow sued three green bonds total efforts take persistent new billion details global network innodigms effects price see green bond report hubs created develop cost raw materials following link,enel,2018,7.2148366,6.2448754,439,bond green bond,1.6299116312919909e-06
6762,green bond also audited various business sustainability report subject cording criteria indicated ,enel,2018,7.253124,6.303817,439,bond green bond,1.6299116312919909e-06
6763, document hereof bond issue program order facilitate transparency second time meets finance international quality green bonds issued undertaken time notes program group prepared pub bond issuance report annually used finance eligible specific green bond frame use proceeds accord green bond works year issuance whose benefits deriv categories pub compliance reference financed international capi market confirmed linked projects,enel,2018,7.1906404,6.2766485,439,bond green bond,1.6299116312919909e-06
6764, projets finaned years reporting green bond metris table proeeds bond,enel,2018,7.2579126,6.316443,439,bond green bond,1.6299116312919909e-06
6765, data material revamping applicable proceeds green relative calculation method used finance revamping projects indicated,enel,2018,7.0901155,6.2026854,439,bond green bond,1.6299116312919909e-06
6766, green bonds european market total value billion respectively january billion billion billion,enel,2019,7.273291,6.214904,439,bond green bond,1.6299116312919909e-06
6767,details refer chapter green bond report,enel,2019,7.246487,6.3054657,439,bond green bond,1.6299116312919909e-06
6768,september issued worlds first general purpose bond us market international markets total amount billion us dollars linked affordable clean energy,enel,2019,7.1905375,6.238576,439,bond green bond,1.6299116312919909e-06
6769,since also member issuer green bond principles social bond principles capital market association founding member climate finance leadership aim facilitate private cash flows necessary path mitigation climate change provided paris agreement,enel,2019,7.2053757,6.183002,439,bond green bond,1.6299116312919909e-06
6770,part function responsible consolidating addition report green bond also subject audit coordinating entire process preparing spa according criteria indicated standard sustainability report,enel,2019,7.2466784,6.282703,439,bond green bond,1.6299116312919909e-06
6771, methodological note green enel finance international groups financial company controlled placed three green bonds european market january billion billion billion total billion ,enel,2019,7.239108,6.2312856,439,bond green bond,1.6299116312919909e-06
6772,order facilitate transparency quality green bonds issued group prepared published specific green bond frameworks year emission whose compliance reference principles external issued socalled second party opinion,enel,2019,7.2028856,6.2757177,439,bond green bond,1.6299116312919909e-06
6773, non letter chief executive officer confirmation s commitment position view january issued first sustainability bond value billion maturity years,tim,2020,7.199452,6.2189884,439,bond green bond,1.6299116312919909e-06
6774,commitments joined new awareness green products chapter,tim,2020,7.1974216,6.2403436,439,bond green bond,1.6299116312919909e-06
6775,january placed first sustainability bond value billion maturing years,tim,2021,7.2339525,6.2489724,439,bond green bond,1.6299116312919909e-06
6776,year began issuing sustainability green bond billion million brazil,tim,2021,7.2467556,6.227417,439,bond green bond,1.6299116312919909e-06
6777,also decided bond concluded directors real shift towards greater resigned group,generali,2017,9.790878,-0.5906923,439,bond green bond,1.6299116312919909e-06
6778,march bond repurchase program together new signed revolving credit bond issues made possible billion worlds biggest sustainable ratio sustainable funding sources commitment continuous improvement groups total gross debt approximately end creating new jobs,enel,2021,7.2698803,6.2127995,439,bond green bond,1.6299116312919909e-06
6779,life changing accident frequency rate contractors sustainability report grid addition report green bond also subject,enel,2021,7.20703,6.2874994,439,bond green bond,1.6299116312919909e-06
6780, bond issue program group among first finance international euro world set green bond notes program committee aim used finance eligible projects projects monitoring progress green bond principles development,enel,2021,7.217165,6.266655,439,bond green bond,1.6299116312919909e-06
6781,furthermore order facilitate transparency plant technologies well green bonds issued infrastructure networks activities prepared published specific proceeds green bond frameworks year issued emission whose compliance considered eligible principles confirmed activities according european external european regulation,enel,2021,7.1813374,6.277263,439,bond green bond,1.6299116312919909e-06
6782, cumulative value effective generation agreement required cited relative avoided entire years green green bond framework document nsists bond indicated,enel,2021,7.205183,6.267585,439,bond green bond,1.6299116312919909e-06
6783,green bond report calculation avoided,enel,2021,7.2480655,6.3138704,439,bond green bond,1.6299116312919909e-06
6784,indicator material revamping applicable proceeds green bond used finance revamping ,enel,2021,7.2012424,6.2838297,439,bond green bond,1.6299116312919909e-06
6785,green bond report independent auditors report sustainability report sustainability report introduction performance ,enel,2021,7.235276,6.2911167,439,bond green bond,1.6299116312919909e-06
6786, bond issues cost around basis framework,enel,2020,7.1831923,6.2442102,439,bond green bond,1.6299116312919909e-06
6787,october group issued worlds first sterling bond simultaneously innovating derivatives market worlds first bilateral swap also subscribing billion ,enel,2020,7.2761135,6.2056994,439,bond green bond,1.6299116312919909e-06
6788,pandemic input technical expert group sustainable call action bond issuance,enel,2020,7.2935085,6.28344,439,bond green bond,1.6299116312919909e-06
6789,net issuance proceeds carried subject reporting green bonds decided longer disclose share issue program finance international euro described previously,enel,2020,7.232876,6.306203,439,bond green bond,1.6299116312919909e-06
6790,production effec expected program used finance eligible projects acrding quantity avoided attributable green green bond principles categories published international capital acrdance green bond framework bond calculated share green bond market association,enel,2020,7.154784,6.261295,439,bond green bond,1.6299116312919909e-06
6791,green bond report also shown order facilitate transparency quality green bonds issued table financial indicators shows plants whose share group prepared published specific green bond frameworks capacity amount foreign currency cannot separated rest year emission whose compliance reference principles investment approved board external issued socalled second investment committee infrastructure networks projects following opinion,enel,2020,7.1969123,6.28143,439,bond green bond,1.6299116312919909e-06
6792, plan see sustainabil strategy section addition report green bond also subjected training glance chapter,enel,2020,7.203487,6.295082,439,bond green bond,1.6299116312919909e-06
6793,environmental impacts set green bond issue group,generali,2019,7.2350388,6.2517715,439,bond green bond,1.6299116312919909e-06
6794,developed compliance guidelines dictated green bond principles framework subject september announced green second party opinion issued framework market also first issue green defines eligibility criteria use proceeds bond group also corresponds selection projects governance issue european insurance company,generali,2019,7.2120237,6.247119,439,bond green bond,1.6299116312919909e-06
